,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
545,545,545,545,ETH.10.8.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.8_1,Debub Omo,,Hamer,,,Woreda,District,70704,
546,546,546,546,ETH.10.8.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.8_1,Debub Omo,,Male,,,Woreda,District,70707,
547,547,547,547,ETH.10.8.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.8_1,Debub Omo,,Selamgo,,,Woreda,District,70701,
548,548,548,548,ETH.10.9.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.9_1,Derashe,,Derashe,,,SpecialWoreda,District,71304,
549,549,549,549,ETH.10.10.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Arba Minch Zuria,,,Woreda,District,71016,
550,550,550,550,ETH.10.10.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Ayida,,,Woreda,District,71015,
551,551,551,551,ETH.10.10.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Bonke,,,Woreda,District,71013,
552,552,552,552,ETH.10.10.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Boreda,,,Woreda,District,71004,
553,553,553,553,ETH.10.10.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Chencha,,,Woreda,District,71007,
554,554,554,554,ETH.10.10.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Daramalo,,,Woreda,District,71009,
555,555,555,555,ETH.10.10.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Denibu Gofa,,,Woreda,District,71002,
556,556,556,556,ETH.10.10.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Dita,,,Woreda,District,71008,
557,557,557,557,ETH.10.10.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Geze Gofa,,,Woreda,District,71017,
558,558,558,558,ETH.10.10.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Kemba,,,Woreda,District,71012,
559,559,559,559,ETH.10.10.11_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Kucha,,,Woreda,District,71003,
560,560,560,560,ETH.10.10.12_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Melekoza,,,Woreda,District,71001,
561,561,561,561,ETH.10.10.13_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Mirab Abaya,,,Woreda,District,71005,
562,562,562,562,ETH.10.10.14_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Ubadebretsehay,,,Woreda,District,71011,
563,563,563,563,ETH.10.10.15_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.10_1,Gamo Gofa,,Zala,,,Woreda,District,71010,
564,564,564,564,ETH.10.11.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Bule,,,Woreda,District,70504,
565,565,565,565,ETH.10.11.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Dila Zuria,,,Woreda,District,70505,
566,566,566,566,ETH.10.11.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Kochere,,,Woreda,District,70503,
567,567,567,567,ETH.10.11.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Kochere Gedeb,,,Woreda,District,70506,
568,568,568,568,ETH.10.11.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Wenago,,,Woreda,District,70501,
569,569,569,569,ETH.10.11.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.11_1,Gedeo,,Yirgachefe,,,Woreda,District,70502,
570,570,570,570,ETH.10.12.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Abeshege,,,Woreda,District,70102,
571,571,571,571,ETH.10.12.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Cheha,,,Woreda,District,70110,
572,572,572,572,ETH.10.12.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Endiguagn,,,Woreda,District,70108,
573,573,573,573,ETH.10.12.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Enemorina Eaner,,,Woreda,District,70111,
574,574,574,574,ETH.10.12.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Ezha,,,Woreda,District,70103,
575,575,575,575,ETH.10.12.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Geta,,,Woreda,District,70113,
576,576,576,576,ETH.10.12.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Gumer,,,Woreda,District,70109,
577,577,577,577,ETH.10.12.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Kebena,,,Woreda,District,70101,
578,578,578,578,ETH.10.12.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Kokir Gedbano,,,Woreda,District,70104,
579,579,579,579,ETH.10.12.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Mareko,,,Woreda,District,70107,
580,580,580,580,ETH.10.12.11_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Meskan,,,Woreda,District,70106,
581,581,581,581,ETH.10.12.12_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Muhur Na Aklil,,,Woreda,District,70112,
582,582,582,582,ETH.10.12.13_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.12_1,Gurage,,Sodo,,,Woreda,District,70105,
583,583,583,583,ETH.10.13.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Analemmo,,,Woreda,District,70208,
584,584,584,584,ETH.10.13.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Dune,,,Woreda,District,70207,
585,585,585,585,ETH.10.13.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Gembora,,,Woreda,District,70210,
586,586,586,586,ETH.10.13.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Gibe,,,Woreda,District,70202,
587,587,587,587,ETH.10.13.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Limu,,,Woreda,District,70203,
588,588,588,588,ETH.10.13.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Mierab Badawacho,,,Woreda,District,70209,
589,589,589,589,ETH.10.13.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Misha,,,Woreda,District,70201,
590,590,590,590,ETH.10.13.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Misrak Badawacho,,,Woreda,District,70205,
591,591,591,591,ETH.10.13.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Shashogo,,,Woreda,District,70204,
592,592,592,592,ETH.10.13.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.13_1,Hadiya,,Soro,,,Woreda,District,70206,
593,593,593,593,ETH.10.14.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Bita,Big,,Woreda,District,70910,
594,594,594,594,ETH.10.14.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Chena,,,Woreda,District,70909,
595,595,595,595,ETH.10.14.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Cheta,,,Woreda,District,70907,
596,596,596,596,ETH.10.14.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Decha,,,Woreda,District,70908,
597,597,597,597,ETH.10.14.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Gesha(Deka),,,Woreda,District,70902,
598,598,598,598,ETH.10.14.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Getawa,,,Woreda,District,70903,
599,599,599,599,ETH.10.14.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Gimbo,,,Woreda,District,70904,
600,600,600,600,ETH.10.14.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Menjiwo,,,Woreda,District,70905,
601,601,601,601,ETH.10.14.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Sayilem,,,Woreda,District,70901,
602,602,602,602,ETH.10.14.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.14_1,Keffa,,Tulo,,,Woreda,District,70906,
603,603,603,603,ETH.10.15.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Anigacha,,,Woreda,District,70302,
604,604,604,604,ETH.10.15.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Daniboya,,,Woreda,District,70307,
605,605,605,605,ETH.10.15.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Doya Gena,,,Woreda,District,70306,
606,606,606,606,ETH.10.15.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Hadero Tubito,,,Woreda,District,70305,
607,607,607,607,ETH.10.15.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Kacha Bira,,,Woreda,District,70304,
608,608,608,608,ETH.10.15.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Kediada Gambela,,,Woreda,District,70303,
609,609,609,609,ETH.10.15.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.15_1,Kembata Tembaro,,Tembaro,,,Woreda,District,70301,
610,610,610,610,ETH.10.16.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.16_1,Konso,,Konso,,,SpecialWoreda,District,71305,
611,611,611,611,ETH.10.17.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.17_1,Konta,,Konta,Ela,,SpecialWoreda,District,71901,
612,612,612,612,ETH.10.18.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.18_1,Sheka,,Anderacha,,,Woreda,District,70802,
613,613,613,613,ETH.10.18.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.18_1,Sheka,,Masha,,,Woreda,District,70801,
614,614,614,614,ETH.10.18.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.18_1,Sheka,,Yeki,,,Woreda,District,70803,
615,615,615,615,ETH.10.19.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Aleta Wendo,,,Woreda,District,70405,
616,616,616,616,ETH.10.19.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Arbe Gonna,,,Woreda,District,70403,
617,617,617,617,ETH.10.19.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Aroresa,,,Woreda,District,70409,
618,618,618,618,ETH.10.19.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Awasa,Hawassa,,Woreda,District,70419,
619,619,619,619,ETH.10.19.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Awasa Zuria,HawassaZuria,,Woreda,District,70402,
620,620,620,620,ETH.10.19.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Bensa,,,Woreda,District,70408,
621,621,621,621,ETH.10.19.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Bona Zuria,,,Woreda,District,70418,
622,622,622,622,ETH.10.19.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Boricha,,,Woreda,District,70410,
623,623,623,623,ETH.10.19.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Bursa,,,Woreda,District,70416,
624,624,624,624,ETH.10.19.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Chire,,,Woreda,District,70415,
625,625,625,625,ETH.10.19.11_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Chuko,,,Woreda,District,70417,
626,626,626,626,ETH.10.19.12_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Dale,,,Woreda,District,70404,
627,627,627,627,ETH.10.19.13_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Dara,,,Woreda,District,70406,
628,628,628,628,ETH.10.19.14_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Gorche,,,Woreda,District,70411,
629,629,629,629,ETH.10.19.15_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Hulla,,,Woreda,District,70407,
630,630,630,630,ETH.10.19.16_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Loka Abaya,,,Woreda,District,70414,
631,631,631,631,ETH.10.19.17_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Malga,,,Woreda,District,70412,
632,632,632,632,ETH.10.19.18_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Shebe Dino,,,Woreda,District,70401,
633,633,633,633,ETH.10.19.19_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Wondo-Genet,,,Woreda,District,70420,
634,634,634,634,ETH.10.19.20_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.19_1,Sidama,,Wonosho,,,Woreda,District,70413,
635,635,635,635,ETH.10.20.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Alicho Woriro,,,Woreda,District,72001,
636,636,636,636,ETH.10.20.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Dalocha,,,Woreda,District,72005,
637,637,637,637,ETH.10.20.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Lanfero,,,Woreda,District,72003,
638,638,638,638,ETH.10.20.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Mierab Azenet Berbere,,,Woreda,District,72004,
639,639,639,639,ETH.10.20.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Misrak Azenet Berbere,,,Woreda,District,72007,
640,640,640,640,ETH.10.20.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Sankura,,,Woreda,District,72006,
641,641,641,641,ETH.10.20.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Selti,,,Woreda,District,72002,
642,642,642,642,ETH.10.20.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.20_1,Silti,,Wilbareg,,,Woreda,District,72008,
643,643,643,643,ETH.10.21.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Boloso Bombe,,,Woreda,District,70608,
644,644,644,644,ETH.10.21.2_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Bolososore,,,Woreda,District,70601,
645,645,645,645,ETH.10.21.3_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Damot Gale,,,Woreda,District,70602,
646,646,646,646,ETH.10.21.4_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Damot Pulasa,,,Woreda,District,70611,
647,647,647,647,ETH.10.21.5_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Damot Sore,,,Woreda,District,70609,
648,648,648,648,ETH.10.21.6_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Damot Weydie,,,Woreda,District,70603,
649,649,649,649,ETH.10.21.7_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Diguna Fango,,,Woreda,District,70612,
650,650,650,650,ETH.10.21.8_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Humbo,,,Woreda,District,70604,
651,651,651,651,ETH.10.21.9_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Kindo Dida,,,Woreda,District,70610,
652,652,652,652,ETH.10.21.10_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Kindo Koysha,,,Woreda,District,70606,
653,653,653,653,ETH.10.21.11_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Ofa,,,Woreda,District,70607,
654,654,654,654,ETH.10.21.12_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.21_1,Wolayita,,Sodo Zuria,,,Woreda,District,70605,
655,655,655,655,ETH.10.22.1_1,ETH,Ethiopia,ETH.10_1,Southern Nations Nationalities,,ETH.10.22_1,Yem,,Yem,,,SpecialWoreda,District,71201,
656,656,656,656,ETH.11.1.1_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Alaje,,,Woreda,District,10404,
657,657,657,657,ETH.11.1.2_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Alamata,,,Woreda,District,10407,
658,658,658,658,ETH.11.1.3_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Endamehoni,,,Woreda,District,10405,
659,659,659,659,ETH.11.1.4_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Enderta,,,Woreda,District,10402,
660,660,660,660,ETH.11.1.5_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Hintalo Wejirat,,,Woreda,District,10403,
661,661,661,661,ETH.11.1.6_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Ofla,,,Woreda,District,10408,
662,662,662,662,ETH.11.1.7_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Raya Azebo,,,Woreda,District,10406,
663,663,663,663,ETH.11.1.8_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.1_1,Debubawi,,Saharti Samre,,,Woreda,District,10401,
664,664,664,664,ETH.11.2.1_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Adwa,,,Woreda,District,10204,
665,665,665,665,ETH.11.2.2_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Ahferom,,,Woreda,District,10202,
666,666,666,666,ETH.11.2.3_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Degua Temben,,,Woreda,District,10209,
667,667,667,667,ETH.11.2.4_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Kola Temben,,,Woreda,District,10208,
668,668,668,668,ETH.11.2.5_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Laelay Maychew,,,Woreda,District,10205,
669,669,669,669,ETH.11.2.6_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Mereb Leke,,,Woreda,District,10201,
670,670,670,670,ETH.11.2.7_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Naeder Adet,,,Woreda,District,10207,
671,671,671,671,ETH.11.2.8_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Tahtay Maychew,,,Woreda,District,10206,
672,672,672,672,ETH.11.2.9_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Tanqua Abergele,,,Woreda,District,10210,
673,673,673,673,ETH.11.2.10_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.2_1,Mehakelegnaw,,Werei Leke,,,Woreda,District,10203,
674,674,674,674,ETH.11.3.1_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.3_1,Mi'irabawi,,Kafta Humera,,,Woreda,District,10501,
675,675,675,675,ETH.11.3.2_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.3_1,Mi'irabawi,,Tsegede,,,Woreda,District,10503,
676,676,676,676,ETH.11.3.3_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.3_1,Mi'irabawi,,Welkait,,,Woreda,District,10502,
677,677,677,677,ETH.11.4.1_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Atsbi Wenberta,,,Woreda,District,10307,
678,678,678,678,ETH.11.4.2_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Erob,,,Woreda,District,10302,
679,679,679,679,ETH.11.4.3_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Ganta Afeshum,,,Woreda,District,10304,
680,680,680,680,ETH.11.4.4_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Gulomekeda,,,Woreda,District,10301,
681,681,681,681,ETH.11.4.5_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Hawzen,,,Woreda,District,10305,
682,682,682,682,ETH.11.4.6_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Kelete Awelallo,,,Woreda,District,10306,
683,683,683,683,ETH.11.4.7_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.4_1,Misraqawi,,Saesie Tsaedaemba,,,Woreda,District,10303,
684,684,684,684,ETH.11.5.1_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Asgede Tsimbila,,,Woreda,District,10105,
685,685,685,685,ETH.11.5.2_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Laelay Adiyabo,,,Woreda,District,10102,
686,686,686,686,ETH.11.5.3_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Medebay Zana,,,Woreda,District,10103,
687,687,687,687,ETH.11.5.4_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Tahtay Adiyabo,,,Woreda,District,10101,
688,688,688,688,ETH.11.5.5_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Tahtay Koraro,,,Woreda,District,10104,
689,689,689,689,ETH.11.5.6_1,ETH,Ethiopia,ETH.11_1,Tigray,,ETH.11.5_1,Semien Mi'irabaw,,Tselemti,,,Woreda,District,10106,
